     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3928500 2446500  6 13  1  14.5  966 316  2.0 5  6.9  64    0    0 321 -383  2
3928500 2446500  6 13  2  14.0  966 309  2.1 6  7.0  66    0    0 321 -381  2
3928500 2446500  6 13  3  13.6  966 311  1.4 7  7.0  68    0    0 330 -381  2
3928500 2446500  6 13  4  13.0  965 313  1.9 8  7.0  70    0    0 342 -383  2
3928500 2446500  6 13  5  12.4  965 290  1.5 8  7.0  72    0    1 345 -385  2
3928500 2446500  6 13  6  12.1  964 294  1.4 7  6.9  74    0   20 337 -385  2
3928500 2446500  6 13  7  12.3  964 314  1.9 7  6.8  73    0   77 331 -387  2
3928500 2446500  6 13  8  12.8  965 307  1.7 7  6.7  70    3  147 331 -393  2
3928500 2446500  6 13  9  13.7  965 327  1.4 6  6.7  67  133  225 328 -401  2
3928500 2446500  6 13 10  14.7  964 301  1.1 5  6.7  63  336  194 321 -404  2
3928500 2446500  6 13 11  15.0  964 272  1.2 5  6.7  61  364  227 319 -404  2
3928500 2446500  6 13 12  16.0  963 294  1.1 4  6.7  58  263  296 316 -408  2
3928500 2446500  6 13 13  17.1  962 274  1.6 8  6.5  53  133  339 335 -413  2
3928500 2446500  6 13 14  17.4  961 237  1.9 8  6.2  48    6  269 359 -412  2
3928500 2446500  6 13 15  17.9  961 251  2.3 8  6.3  48    0  158 360 -408  2
3928500 2446500  6 13 16  18.6  960 254  2.4 7  6.5  47   85  248 359 -402  2
3928500 2446500  6 13 17  18.5  959 258  2.5 8  6.4  46   29  197 359 -403  2
3928500 2446500  6 13 18  17.5  959 321  4.4 7  6.4  47   35  147 358 -407  2
3928500 2446500  6 13 19  14.6  958 301  4.5 8  7.3  61    0   28 354 -402  2
3928500 2446500  6 13 20  13.1  958 287  2.0 7  8.3  79    1   27 349 -394  2
3928500 2446500  6 13 21  10.8  959 307  3.8 8  7.9  85    0    0 342 -387  2
3928500 2446500  6 13 22  10.6  959 227  2.8 8  7.4  87    0    0 342 -383  2
3928500 2446500  6 13 23  10.9  959 238  3.3 8  7.4  87    0    0 341 -381  2
3928500 2446500  6 13 24   8.7  960 281  4.7 8  7.1  90    0    0 337 -379  2
3928500 2446500  6 14  1   9.4  960 314  4.4 7  6.8  89    0    0 329 -377  2
3928500 2446500  6 14  2   9.2  961 320  4.6 6  6.4  83    0    0 319 -373  2
3928500 2446500  6 14  3   9.1  961 303  3.6 6  6.3  82    0    0 313 -370  2
3928500 2446500  6 14  4   9.1  962 292  4.1 8  6.3  83    0    0 322 -368  2
3928500 2446500  6 14  5   8.7  963 280  4.2 7  6.2  83    0    0 325 -367  2
3928500 2446500  6 14  6   9.4  963 287  3.9 8  6.1  81    0   26 324 -366  2
3928500 2446500  6 14  7   9.5  963 286  4.3 7  6.1  79    9  102 326 -367  2
3928500 2446500  6 14  8  10.0  964 287  3.4 7  6.1  77   61  178 321 -373  2
3928500 2446500  6 14  9  11.1  964 314  3.6 6  6.1  73  233  187 319 -382  2
3928500 2446500  6 14 10  11.4  964 309  3.3 5  5.8  66  340  199 310 -394  2
3928500 2446500  6 14 11  12.5  964 303  3.8 4  5.7  63  215  295 304 -400  2
3928500 2446500  6 14 12  12.2  964 315  4.7 8  5.7  61    0  155 319 -403  2
3928500 2446500  6 14 13  12.8  964 304  5.0 7  5.3  56  226  327 330 -414  2
3928500 2446500  6 14 14  14.6  965 313  4.6 4  5.1  49  513  174 316 -420  2
3928500 2446500  6 14 15  14.6  964 276  4.5 5  4.9  45  306  236 310 -419  2
3928500 2446500  6 14 16  15.2  964 300  4.0 6  4.5  40  153  241 316 -418  2
3928500 2446500  6 14 17  14.5  964 318  3.2 6  4.3  39   65  205 318 -416  2
3928500 2446500  6 14 18  15.2  964 337  3.8 6  4.8  43  265   60 320 -411  2
3928500 2446500  6 14 19  14.5  964 314  2.8 5  5.1  46   50   85 317 -404  2
3928500 2446500  6 14 20  13.1  964 314  2.4 5  5.3  51    1   29 310 -394  2
3928500 2446500  6 14 21  11.3  964 359  1.3 4  5.4  58    0    0 302 -385  2
3928500 2446500  6 14 22  10.0  965 331  1.3 4  5.6  67    0    0 293 -377  2
3928500 2446500  6 14 23   9.5  965  26  0.8 3  5.6  72    0    0 285 -371  2
3928500 2446500  6 14 24   8.8  965 252  1.0 4  5.7  75    0    0 283 -368  2
3928500 2446500  6 15  1   9.7  965 232  0.8 6  5.9  77    0    0 293 -367  2
3928500 2446500  6 15  2   9.5  965 139  0.8 7  6.0  76    0    0 304 -364  2
3928500 2446500  6 15  3   9.1  965 175  0.5 6  5.9  77    0    0 302 -361  2
3928500 2446500  6 15  4   8.2  965 340  0.6 4  5.8  80    0    0 289 -360  2
3928500 2446500  6 15  5   8.2  965  88  0.6 4  5.8  82    0    2 280 -360  2
3928500 2446500  6 15  6   9.6  965 197  0.5 7  6.0  81    0   20 291 -361  2
3928500 2446500  6 15  7  10.1  965 132  0.6 3  6.3  79   88  149 289 -367  2
3928500 2446500  6 15  8  11.7  965 252  0.7 2  6.4  75  221  210 273 -377  2
3928500 2446500  6 15  9  13.3  965  42  1.4 5  6.3  67  208  309 286 -391  2
3928500 2446500  6 15 10  13.5  966 315  1.6 8  6.1  60    4  264 309 -406  2
3928500 2446500  6 15 11  13.5  965 298  2.2 8  5.8  58    0  244 321 -414  2
3928500 2446500  6 15 12  14.0  965 274  3.2 6  5.4  53   19  355 314 -425  2
3928500 2446500  6 15 13  14.2  965 304  2.1 5  5.0  48  156  478 305 -435  2
3928500 2446500  6 15 14  15.5  965 285  3.0 7  4.9  45   32  377 311 -436  2
3928500 2446500  6 15 15  15.6  964 275  3.5 7  4.8  41   62  373 322 -430  2
3928500 2446500  6 15 16  15.7  964 311  3.5 7  5.0  43   23  286 324 -426  2
3928500 2446500  6 15 17  15.9  964 281  2.4 5  5.2  44  112  291 316 -424  2
3928500 2446500  6 15 18  16.4  964 269  2.9 5  5.1  43  114  211 308 -417  2
3928500 2446500  6 15 19  16.1  964 286  1.8 5  4.9  41   54  125 308 -410  2
3928500 2446500  6 15 20  14.9  964 286  1.3 6  4.8  41    2   32 311 -402  2
3928500 2446500  6 15 21  13.4  964 277  2.1 7  5.2  49    0    0 317 -393  2
3928500 2446500  6 15 22  12.5  964 285  2.0 6  5.5  56    0    0 315 -386  2
3928500 2446500  6 15 23  11.3  964 227  1.1 6  5.7  62    0    0 310 -382  2
3928500 2446500  6 15 24  11.2  964 195  1.1 6  5.9  68    0    0 309 -381  2
3928500 2446500  6 16  1  10.9  964 236  1.3 7  6.0  70    0    0 313 -379  2
3928500 2446500  6 16  2  10.4  963 200  0.9 7  6.1  73    0    0 317 -378  2
3928500 2446500  6 16  3  11.1  963 183  1.1 8  6.1  72    0    0 322 -378  2
3928500 2446500  6 16  4  10.1  962 186  1.1 7  6.2  74    0    0 324 -377  2
3928500 2446500  6 16  5   9.8  962 150  0.7 8  6.4  80    0    4 325 -376  2
3928500 2446500  6 16  6  10.1  962 168  0.7 6  6.4  80    1   40 322 -376  2
3928500 2446500  6 16  7  11.1  962 124  1.1 6  6.6  78   20  119 316 -380  2
3928500 2446500  6 16  8  12.7  962 151  1.1 7  6.6  72   15  180 324 -388  2
3928500 2446500  6 16  9  13.8  962 124  0.6 7  6.5  65   40  265 333 -398  2
3928500 2446500  6 16 10  14.3  962 177  1.1 7  6.3  60   57  323 337 -408  2
3928500 2446500  6 16 11  14.5  961 303  2.5 7  6.2  57   30  337 340 -415  2
3928500 2446500  6 16 12  13.8  961 220  2.3 6  6.3  59   58  377 338 -413  2
3928500 2446500  6 16 13  14.5  961 275  3.2 6  6.5  62   90  398 336 -409  2
3928500 2446500  6 16 14  15.7  960  63  2.7 7  6.8  60   40  359 346 -406  2
3928500 2446500  6 16 15  13.1  960 257  5.3 6  6.6  61  121  357 344 -407  2
3928500 2446500  6 16 16  13.8  959 259  3.4 6  6.8  66   88  305 338 -408  2
3928500 2446500  6 16 17  13.8  959 269  2.5 7  6.9  66    0  133 344 -407  2
3928500 2446500  6 16 18  12.0  959 346  2.5 8  7.2  74    0   58 352 -405  2
3928500 2446500  6 16 19  11.4  959 128  1.9 8  7.8  86    0   37 355 -401  2
3928500 2446500  6 16 20  11.1  959 172  1.7 7  7.8  88    0   17 350 -397  2
3928500 2446500  6 16 21  11.4  959 195  1.3 8  7.6  86    0    0 350 -393  2
3928500 2446500  6 16 22  11.0  960 206  1.5 8  7.6  86    0    0 355 -390  2
3928500 2446500  6 16 23  10.7  959 240  1.3 8  7.5  88    0    0 354 -388  2
3928500 2446500  6 16 24  10.6  959 239  1.2 7  7.4  88    0    0 347 -387  2
3928500 2446500  6 17  1  10.6  958 232  1.0 7  7.5  89    0    0 342 -386  2
3928500 2446500  6 17  2  10.7  959 220  0.8 7  7.5  89    0    0 342 -386  2
3928500 2446500  6 17  3  10.6  959 244  1.3 8  7.5  89    0    0 348 -385  2
3928500 2446500  6 17  4  10.3  958 228  1.1 7  7.4  89    0    0 347 -385  2
3928500 2446500  6 17  5  10.4  958 241  0.9 8  7.4  90    0    3 347 -385  2
3928500 2446500  6 17  6  10.5  958 261  0.6 6  7.5  90    1   40 341 -386  2
3928500 2446500  6 17  7  11.0  959 272  0.5 7  7.6  89    1   89 334 -387  2
3928500 2446500  6 17  8  11.2  959 264  1.0 8  7.6  87    0  102 348 -391  2
3928500 2446500  6 17  9  11.5  960 322  1.2 7  7.5  85    5  215 349 -398  2
3928500 2446500  6 17 10  11.7  960 334  1.0 7  7.5  84   18  290 344 -403  2
3928500 2446500  6 17 11  12.4  960 154  0.6 7  7.5  81    4  277 346 -395  2
3928500 2446500  6 17 12  12.1  960 284  0.7 8  7.3  78    0  249 352 -386  2
3928500 2446500  6 17 13  13.3  960  93  0.3 8  7.2  75    0  219 357 -388  2
3928500 2446500  6 17 14  13.2  959  49  0.4 8  7.5  75    0  145 356 -392  2
3928500 2446500  6 17 15  13.8  959 312  0.6 6  7.5  73   29  309 342 -400  2
3928500 2446500  6 17 16  14.8  959  40  1.1 4  7.2  67  261  275 324 -410  2
3928500 2446500  6 17 17  14.7  959  44  2.0 5  7.2  65   73  243 319 -408  2
3928500 2446500  6 17 18  14.5  959  25  1.3 6  7.1  64    8  149 325 -399  2
3928500 2446500  6 17 19  14.3  959  21  1.7 6  7.1  66    6   86 327 -397  2
3928500 2446500  6 17 20  13.8  959  31  1.1 7  7.2  68    0   19 331 -394  2
3928500 2446500  6 17 21  13.4  959  24  0.7 7  7.3  71    0    0 335 -387  2
3928500 2446500  6 17 22  13.0  960  62  0.7 8  7.4  74    0    0 340 -381  2
3928500 2446500  6 17 23  12.1  960  35  0.3 8  7.5  78    0    0 343 -377  2
3928500 2446500  6 17 24  12.0  960  80  0.5 7  7.6  82    0    0 337 -372  2
3928500 2446500  6 18  1  11.8  960  30  0.3 7  7.7  84    0    0 332 -368  2
3928500 2446500  6 18  2  11.5  960  86  0.5 7  7.6  84    0    0 331 -366  2
3928500 2446500  6 18  3  10.6  960  79  0.1 7  7.5  87    0    0 329 -368  2
3928500 2446500  6 18  4  10.6  959  77  0.3 7  7.6  90    0    0 328 -368  2
3928500 2446500  6 18  5  10.7  959  36  0.8 7  7.7  90    0    2 328 -366  2
3928500 2446500  6 18  6  11.6  960  99  0.6 8  7.7  88    0   18 334 -365  2
3928500 2446500  6 18  7  12.3  961 105  0.8 7  8.0  87    0   59 335 -368  2
3928500 2446500  6 18  8  12.3  961  53  1.0 6  8.3  88    7  179 325 -376  2
3928500 2446500  6 18  9  13.4  961  65  1.2 7  8.5  87    1  197 327 -384  2
3928500 2446500  6 18 10  13.5  961  75  1.9 8  8.6  85    0  205 336 -387  2
3928500 2446500  6 18 11  14.5  961  66  2.2 8  8.6  82    0  209 342 -393  2
3928500 2446500  6 18 12  14.9  961  89  2.0 8  8.7  79    0  139 346 -408  2
3928500 2446500  6 18 13  15.1  961 101  0.9 7  8.8  78    0  209 343 -414  2
3928500 2446500  6 18 14  14.9  961 108  1.8 7  8.9  79    0  199 338 -411  2
3928500 2446500  6 18 15  14.6  961  15  0.6 8  9.1  82    0  100 342 -415  2
3928500 2446500  6 18 16  15.4  961  58  1.3 8  9.2  82    2  217 347 -419  2
3928500 2446500  6 18 17  15.9  961  84  0.4 7  9.3  79   15  230 345 -418  2
3928500 2446500  6 18 18  16.4  961  19  1.0 6  9.3  77   25  189 340 -413  2
3928500 2446500  6 18 19  16.0  961  28  1.4 6  9.3  76   21  116 337 -406  2
3928500 2446500  6 18 20  15.5  962 333  1.4 7  9.3  78    0   22 339 -400  2
3928500 2446500  6 18 21  15.0  962 340  0.5 7  9.2  81    0    0 343 -396  2
3928500 2446500  6 18 22  14.4  963 299  0.5 7  9.1  83    0    0 342 -392  2
3928500 2446500  6 18 23  14.3  963 268  0.8 7  9.1  84    0    0 341 -390  2
3928500 2446500  6 18 24  14.1  964 277  1.2 6  9.0  84    0    0 335 -387  2
3928500 2446500  6 19  1  14.4  964 279  1.4 8  9.0  84    0    0 339 -385  2
3928500 2446500  6 19  2  14.3  964 282  1.1 7  9.1  84    0    0 343 -382  2
3928500 2446500  6 19  3  14.3  964 293  1.6 7  9.0  84    0    0 337 -380  2
3928500 2446500  6 19  4  13.9  965 290  1.3 7  9.0  85    0    0 336 -378  2
3928500 2446500  6 19  5  13.7  965 280  1.2 7  8.8  85    0    2 335 -374  2
3928500 2446500  6 19  6  13.7  965 271  1.2 3  8.6  84   28   58 315 -372  2
3928500 2446500  6 19  7  15.2  966 308  1.7 1  8.4  78  161   95 291 -375  2
3928500 2446500  6 19  8  16.0  966 308  2.0 1  8.1  70  313  112 286 -385  2
3928500 2446500  6 19  9  16.6  967 341  1.6 2  8.0  66  495  107 292 -399  2
3928500 2446500  6 19 10  17.4  967 312  1.7 2  7.9  62  638  106 296 -416  2
3928500 2446500  6 19 11  18.9  966   9  1.7 2  7.6  56  500  255 300 -429  2
3928500 2446500  6 19 12  19.0  967 337  2.2 5  7.3  51   64  385 312 -440  2
3928500 2446500  6 19 13  19.3  967 332  1.6 6  7.0  48  207  409 327 -455  2
3928500 2446500  6 19 14  20.1  967 263  2.0 4  7.1  47  175  390 327 -462  2
3928500 2446500  6 19 15  21.0  967 242  1.4 3  7.1  45  585  191 318 -458  2
3928500 2446500  6 19 16  21.5  966  61  0.7 3  6.7  41  562  134 318 -456  2
3928500 2446500  6 19 17  21.1  966 161  2.0 4  6.8  41  393  142 323 -454  2
3928500 2446500  6 19 18  21.4  966 184  1.5 4  7.0  42  240  128 327 -444  2
3928500 2446500  6 19 19  21.4  965  13  1.4 3  6.8  41  137   87 324 -432  2
3928500 2446500  6 19 20  19.9  965  35  1.5 4  6.9  44   23   43 321 -421  2
3928500 2446500  6 19 21  18.0  965  40  1.2 4  7.3  51    0    0 320 -409  2
3928500 2446500  6 19 22  17.4  965 149  0.7 3  7.5  56    0    0 311 -399  2
3928500 2446500  6 19 23  15.6  965  77  0.4 4  7.6  62    0    0 308 -393  2
3928500 2446500  6 19 24  15.2  965 106  0.3 6  7.9  69    0    0 317 -390  2
3928500 2446500  6 20  1  14.3  965 118  0.1 6  8.0  73    0    0 323 -387  2
3928500 2446500  6 20  2  13.9  965 111  0.1 6  8.0  76    0    0 321 -384  2
3928500 2446500  6 20  3  13.9  965 187  0.2 5  7.9  76    0    0 316 -380  2
3928500 2446500  6 20  4  14.3  964 163  0.4 5  7.8  74    0    0 313 -377  2
3928500 2446500  6 20  5  14.3  964 190  0.6 5  7.8  73    0    7 313 -374  2
3928500 2446500  6 20  6  15.3  965 150  0.4 5  7.9  72    6   51 314 -374  2
3928500 2446500  6 20  7  16.6  965 131  0.5 6  8.2  69   19  120 319 -381  2
3928500 2446500  6 20  8  17.6  965 196  2.2 6  8.4  66   11  172 327 -393  2
3928500 2446500  6 20  9  19.2  966 202  2.3 5  8.5  61  340  209 332 -409  2
3928500 2446500  6 20 10  20.5  966 226  3.6 3  8.2  54  461  228 328 -426  2
3928500 2446500  6 20 11  21.5  965 239  3.8 3  8.2  50  296  362 328 -440  2
3928500 2446500  6 20 12  21.9  965 250  5.0 2  8.5  50  688  205 330 -449  2
3928500 2446500  6 20 13  22.4  965 238  4.8 3  7.8  44  716  200 332 -450  2
3928500 2446500  6 20 14  23.0  965 257  4.7 3  7.4  41  695  193 339 -445  2
3928500 2446500  6 20 15  23.3  965 215  4.3 4  7.3  39  462  276 346 -443  2
3928500 2446500  6 20 16  22.9  965 255  4.2 8  6.9  37   82  310 365 -442  2
3928500 2446500  6 20 17  23.7  965 244  3.9 5  6.8  36  125  259 372 -438  2
3928500 2446500  6 20 18  23.6  965 214  3.5 3  6.9  36  249  136 353 -436  2
3928500 2446500  6 20 19  23.1  965 259  3.7 2  7.1  38   89  105 341 -431  2
3928500 2446500  6 20 20  21.5  965 248  1.6 1  7.3  41   37   48 329 -423  2
3928500 2446500  6 20 21  19.6  965 213  1.3 4  7.6  48    0    0 333 -417  2
3928500 2446500  6 20 22  18.9  966 222  1.0 2  7.7  52    0    0 334 -412  2
3928500 2446500  6 20 23  17.8  966 260  1.1 3  7.8  56    0    0 327 -410  2
3928500 2446500  6 20 24  17.4  966 281  1.2 1  8.0  60    0    0 320 -408  2
3928500 2446500  6 21  1  17.4  967 198  0.8 2  8.1  62    0    0 315 -405  2
3928500 2446500  6 21  2  16.5  967 233  2.5 2  8.1  64    0    0 316 -404  2
3928500 2446500  6 21  3  16.6  967 220  1.7 2  8.2  67    0    0 314 -403  2
3928500 2446500  6 21  4  16.8  968 252  2.4 1  8.4  67    0    0 308 -401  2
3928500 2446500  6 21  5  16.5  968 306  2.1 4  8.5  69    0    2 314 -400  2
3928500 2446500  6 21  6  16.3  968 259  2.3 5  8.7  71    2   42 329 -399  2
3928500 2446500  6 21  7  16.7  969 319  1.9 6  8.7  71   12  109 335 -400  2
3928500 2446500  6 21  8  16.1  969 311  2.1 7  8.7  71    0  130 341 -406  2
3928500 2446500  6 21  9  17.7  970 242  1.8 7  8.8  70  103  268 345 -417  2
3928500 2446500  6 21 10  18.2  970 254  1.5 7  8.9  66  170  327 347 -428  2
3928500 2446500  6 21 11  19.3  969 305  2.0 7  9.1  64  204  374 348 -436  2
3928500 2446500  6 21 12  20.3  970 244  2.6 6  9.6  64  205  401 348 -445  2
3928500 2446500  6 21 13  20.9  970 286  2.3 5  9.5  60  273  393 347 -454  2
3928500 2446500  6 21 14  21.1  969 258  3.5 4  9.5  58  482  294 345 -460  2
3928500 2446500  6 21 15  22.0  969 289  3.3 5  9.6  57  375  294 349 -461  2
3928500 2446500  6 21 16  22.1  969 289  2.3 7  9.1  52   69  296 361 -459  2
3928500 2446500  6 21 17  21.2  969 320  4.1 7  9.3  55  201  232 368 -453  2
3928500 2446500  6 21 18  21.0  969 326  3.0 6  9.7  59  157  166 366 -445  2
3928500 2446500  6 21 19  20.7  969 319  2.7 5  9.6  60   55  107 358 -437  2
3928500 2446500  6 21 20  20.0  969 331  0.9 4  9.4  60   24   44 349 -428  2
3928500 2446500  6 21 21  19.0  969 356  0.6 6  9.4  63    0    0 351 -418  2
3928500 2446500  6 21 22  17.9  969 339  0.3 6  9.4  68    0    0 356 -411  2
3928500 2446500  6 21 23  17.4  970 272  0.7 5  9.5  72    0    0 350 -408  2
3928500 2446500  6 21 24  16.5  970 227  0.3 4  9.5  75    0    0 340 -406  2
3928500 2446500  6 22  1  16.2  970 116  0.6 3  9.5  78    0    0 328 -404  2
3928500 2446500  6 22  2  15.6  970 144  0.4 2  9.6  81    0    0 316 -402  2
3928500 2446500  6 22  3  15.2  970 221  0.9 4  9.7  84    0    0 318 -400  2
3928500 2446500  6 22  4  15.9  970 154  1.0 4  9.7  84    0    0 327 -398  2
3928500 2446500  6 22  5  15.4  970 138  1.5 5  9.6  83    5   16 331 -396  2
3928500 2446500  6 22  6  15.8  970 143  1.0 4  9.8  85   40   62 330 -394  2
3928500 2446500  6 22  7  17.8  970 139  0.9 1 10.1  81  141  117 312 -397  2
3928500 2446500  6 22  8  19.9  970 196  1.6 2 10.4  73  263  160 309 -408  2
3928500 2446500  6 22  9  21.2  971 248  1.8 3 10.3  65  377  201 328 -426  2
3928500 2446500  6 22 10  22.2  971 282  2.1 5  9.9  58  257  329 348 -446  2
3928500 2446500  6 22 11  22.2  971  87  1.6 3  9.7  55  398  339 352 -468  2
3928500 2446500  6 22 12  23.7  971  93  1.5 2  9.7  53  510  327 345 -484  2
3928500 2446500  6 22 13  24.0  970  72  1.2 3  9.7  50  597  292 351 -490  2
3928500 2446500  6 22 14  24.8  970  87  0.6 2  9.5  48  576  284 354 -490  2
3928500 2446500  6 22 15  25.1  970 164  1.7 1  9.5  46  530  260 349 -495  2
3928500 2446500  6 22 16  25.6  970   9  1.6 1  9.5  45  444  233 348 -495  2
3928500 2446500  6 22 17  26.3  970 353  1.8 1  9.4  43  355  192 350 -484  2
3928500 2446500  6 22 18  26.2  969 359  2.1 1  9.4  42  238  153 350 -472  2
3928500 2446500  6 22 19  26.0  969 280  1.3 1  9.8  44  122  107 349 -461  2
3928500 2446500  6 22 20  24.9  969  30  1.7 2 10.2  48    2   31 351 -451  2
3928500 2446500  6 22 21  22.8  968  32  1.9 2 10.1  52    0    0 350 -440  2
3928500 2446500  6 22 22  21.7  969  33  1.0 2 10.0  57    0    0 345 -430  2
3928500 2446500  6 22 23  21.4  969  55  0.4 1 10.0  60    0    0 340 -424  2
3928500 2446500  6 22 24  19.8  969  20  0.6 0 10.2  64    0    0 331 -418  2
3928500 2446500  6 23  1  18.9  969 182  0.6 0 10.4  70    0    0 324 -413  2
3928500 2446500  6 23  2  18.1  968 225  1.1 0 10.4  74    0    0 320 -411  2
3928500 2446500  6 23  3  17.9  967 217  0.8 0 10.3  76    0    0 316 -408  2
3928500 2446500  6 23  4  17.6  967 198  0.4 1 10.1  76    0    0 316 -406  2
3928500 2446500  6 23  5  17.4  967 144  0.8 1 10.0  76    6   16 317 -405  2
3928500 2446500  6 23  6  18.8  967 201  0.3 0 10.4  76   60   51 314 -405  2
3928500 2446500  6 23  7  21.7  968 145  0.4 0 10.9  70  183   81 319 -411  2
3928500 2446500  6 23  8  23.6  968 203  1.4 1 11.1  61  312  107 334 -425  2
3928500 2446500  6 23  9  25.7  968 196  2.6 4 11.5  56  472  110 359 -443  2
3928500 2446500  6 23 10  27.2  968 185  2.9 5 11.6  51  648   89 379 -462  2
3928500 2446500  6 23 11  27.9  967 228  2.8 4 11.3  47  766   82 384 -478  2
3928500 2446500  6 23 12  29.0  967 259  2.7 3 11.0  43  861   75 385 -494  2
3928500 2446500  6 23 13  29.3  967 272  3.8 3 10.0  38  663  200 385 -508  2
3928500 2446500  6 23 14  29.7  966 303  4.4 4  9.6  35  545  249 389 -515  2
3928500 2446500  6 23 15  30.1  966 319  3.3 5  9.4  34  217  334 397 -517  2
3928500 2446500  6 23 16  28.7  966 252  2.4 8  9.6  36    0  123 406 -515  2
3928500 2446500  6 23 17  28.0  966 342  2.4 8 10.8  43   17  212 411 -508  2
3928500 2446500  6 23 18  28.2  966 332  1.5 5 11.5  46  166  157 405 -497  2
3928500 2446500  6 23 19  26.8  965 150  1.1 6 11.7  48   63  105 399 -483  2
3928500 2446500  6 23 20  26.3  965 224  1.0 4 11.9  52    3   30 394 -472  2
3928500 2446500  6 23 21  25.3  965 254  0.9 5 12.0  55    0    0 388 -463  2
3928500 2446500  6 23 22  24.3  966 225  1.4 5 11.9  58    0    0 389 -457  2
3928500 2446500  6 23 23  24.2  966 210  1.2 6 12.0  60    0    0 391 -452  2
3928500 2446500  6 23 24  24.2  966 234  1.7 7 12.1  61    0    0 398 -447  2
3928500 2446500  6 24  1  22.1  966 234  4.1 8 11.9  64    0    0 403 -444  2
3928500 2446500  6 24  2  20.4  967 197  1.7 7 11.7  70    0    0 396 -443  2
3928500 2446500  6 24  3  20.0  966 201  1.5 7 11.6  75    0    0 389 -440  2
